COORD_REF_SYS_CODE,COORD_REF_SYS_NAME,AREA_OF_USE_CODE,COORD_REF_SYS_KIND,COORD_SYS_CODE,DATUM_CODE,BASE_CRS_CODE,PROJECTION_CONV_CODE,CMPD_HORIZCRS_CODE,CMPD_VERTCRS_CODE,CRS_SCOPE,REMARKS,INFORMATION_SOURCE,DATA_SOURCE,REVISION_DATE,CHANGE_ID,SHOW_CRS,DEPRECATED
3742,"NAD83(HARN) / UTM zone 12N",,"projected",4400,,4152,16012,,,,"Replaces NAD83 / UTM zone 12N for applications with an accuracy of better than 1m. Replaced by NAD83(NSRS2007) / UTM zone 12N.","US National Geodetic Survey (NGS) http://www.ngs.noaa.gov/","EPSG","04/20/07 00:00:00",,1,0
3743,"NAD83(HARN) / UTM zone 13N",,"projected",4400,,4152,16013,,,,"Replaces NAD83 / UTM zone 13N for applications with an accuracy of better than 1m. Replaced by NAD83(NSRS2007) / UTM zone 13N.","US National Geodetic Survey (NGS) http://www.ngs.noaa.gov/","EPSG","04/20/07 00:00:00",,1,0
3744,"NAD83(HARN) / UTM zone 14N",,"projected",4400,,4152,16014,,,,"Replaces NAD83 / UTM zone 14N for applications with an accuracy of better than 1m. Replaced by NAD83(NSRS2007) / UTM zone 14N.","US National Geodetic Survey (NGS) http://www.ngs.noaa.gov/","EPSG","07/20/11 00:00:00","2011.061",1,0
3745,"NAD83(HARN) / UTM zone 15N",,"projected",4400,,4152,16015,,,,"Replaces NAD83 / UTM zone 15N for applications with an accuracy of better than 1m. Replaced by NAD83(NSRS2007) / UTM zone 15N.","US National Geodetic Survey (NGS) http://www.ngs.noaa.gov/","EPSG","07/20/11 00:00:00","2011.061",1,0
3746,"NAD83(HARN) / UTM zone 16N",,"projected",4400,,4152,16016,,,,"Replaces NAD83 / UTM zone 16N for applications with an accuracy of better than 1m. Replaced by NAD83(NSRS2007) / UTM zone 16N.","US National Geodetic Survey (NGS) http://www.ngs.noaa.gov/","EPSG","07/20/11 00:00:00","2011.061",1,0
3747,"NAD83(HARN) / UTM zone 17N",,"projected",4400,,4152,16017,,,,"Replaces NAD83 / UTM zone 17N for applications with an accuracy of better than 1m. Replaced by NAD83(NSRS2007) / UTM zone 17N.","US National Geodetic Survey (NGS) http://www.ngs.noaa.gov/","EPSG","07/20/11 00:00:00","2011.061",1,0
3748,"NAD83(HARN) / UTM zone 18N",,"projected",4400,,4152,16018,,,,"Replaces NAD83 / UTM zone 18N for applications with an accuracy of better than 1m. Replaced by NAD83(NSRS2007) / UTM zone 18N.","US National Geodetic Survey (NGS) http://www.ngs.noaa.gov/","EPSG","07/20/11 00:00:00","2011.061",1,0
3749,"NAD83(HARN) / UTM zone 19N",,"projected",4400,,4152,16019,,,,"Replaces NAD83 / UTM zone 19N for applications with an accuracy of better than 1m. Replaced by NAD83(NSRS2007) / UTM zone 19N.","US National Geodetic Survey (NGS) http://www.ngs.noaa.gov/","EPSG","07/20/11 00:00:00","2011.061",1,0
3750,"NAD83(HARN) / UTM zone 4N",,"projected",4400,,4152,16004,,,,,"US National Geodetic Survey (NGS) http://www.ngs.noaa.gov/","EPSG","03/13/07 00:00:00",,1,0
3751,"NAD83(HARN) / UTM zone 5N",,"projected",4400,,4152,16005,,,,,"US National Geodetic Survey (NGS) http://www.ngs.noaa.gov/","EPSG","03/13/07 00:00:00",,1,0
3969,"NAD83(HARN) / Virginia Lambert",,"projected",4499,,4152,3967,,,,"Replaces NAD83 / Virginia Lambert (CRS code 3968) for applications with an accuracy of better than 1m. Replaced by NAD83(NSRS2007) / Virginia Lambert (CRS code 3970).","Virginia Information Technologies Agency; http://gisdata.virginia.gov/Portal/","EPSG","04/08/09 00:00:00","2009.020",1,0
5654,"NAD83(HARN) / Vermont (ftUS)",,"projected",4497,,4152,5645,,,,"State law defines system in US survey feet. Federal definition is metric - see code 2852. Replaces NAD83 / SPCS for applications with an accuracy of better than 3 feet. Replaced by NAD83(NSRS2007) / SPCS.","National Geodetic Survey","EPSG","12/22/11 00:00:00","2011.110",1,0
8092,"NAD83(HARN) / WISCRS Eau Claire (m)",,"projected",4499,,4152,7440,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Working units are feet - see CRS code 8093.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8093,"NAD83(HARN) / WISCRS Eau Claire (ftUS)",,"projected",4497,,4152,7441,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Defined in meters - see CRS code 8092.","Wisconsin State Cartographer’s Office.","EPSG","06/06/17 00:00:00","2017.026",1,0
8179,"NAD83(HARN) / WISCRS Dunn (m)",,"projected",4499,,4152,7438,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Working units are feet - see CRS code 8180.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8180,"NAD83(HARN) / WISCRS Dunn (ftUS)",,"projected",4497,,4152,7439,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Defined in meters - see CRS code 8179.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8181,"NAD83(HARN) / WISCRS Douglas (m)",,"projected",4499,,4152,7384,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Working units are feet - see CRS code 8182.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8182,"NAD83(HARN) / WISCRS Douglas (ftUS)",,"projected",4497,,4152,7385,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Defined in meters - see CRS code 8181.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8184,"NAD83(HARN) / WISCRS Door (m)",,"projected",4499,,4152,7436,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Working units are feet - see CRS code 8185.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8185,"NAD83(HARN) / WISCRS Door (ftUS)",,"projected",4497,,4152,7437,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Defined in meters - see CRS code 8184.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8187,"NAD83(HARN) / WISCRS Dodge and Jefferson (m)",,"projected",4499,,4152,7494,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Defined as separate zones for each county these having identical parameter values: see info source. Working units are feet - see CRS code 8189.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8189,"NAD83(HARN) / WISCRS Dodge and Jefferson (ftUS)",,"projected",4497,,4152,7495,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Defined as separate zones for each county these having identical parameter values: see info source. Defined in meters - see CRS code 8187.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8191,"NAD83(HARN) / WISCRS Dane (m)",,"projected",4499,,4152,7492,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Working units are feet - see CRS code 8193.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8193,"NAD83(HARN) / WISCRS Dane (ftUS)",,"projected",4497,,4152,7493,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Defined in meters - see CRS code 8191.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8196,"NAD83(HARN) / WISCRS Crawford (m)",,"projected",4499,,4152,7490,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Working units are feet - see CRS code 8197.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8197,"NAD83(HARN) / WISCRS Crawford (ftUS)",,"projected",4497,,4152,7491,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Defined in meters - see CRS code 8196.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8198,"NAD83(HARN) / WISCRS Columbia (m)",,"projected",4499,,4152,7488,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Working units are feet - see CRS code 8200.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8200,"NAD83(HARN) / WISCRS Columbia (ftUS)",,"projected",4497,,4152,7489,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Defined in meters - see CRS code 8198.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8201,"NAD83(HARN) / WISCRS Clark (m)",,"projected",4499,,4152,7434,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Working units are feet - see CRS code 8202.","Wisconsin State Cartographer’s Office.","EPSG","06/06/17 00:00:00","2017.026",1,0
8202,"NAD83(HARN) / WISCRS Clark (ftUS)",,"projected",4497,,4152,7435,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Defined in meters - see CRS code 8201.","Wisconsin State Cartographer’s Office.","EPSG","06/06/17 00:00:00","2017.026",1,0
8203,"NAD83(HARN) / WISCRS Chippewa (m)",,"projected",4499,,4152,7432,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Working units are feet - see CRS code 8204.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8204,"NAD83(HARN) / WISCRS Chippewa (ftUS)",,"projected",4497,,4152,7433,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Defined in meters - see CRS code 8203.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8205,"NAD83(HARN) / WISCRS Calumet, Fond du Lac, Outagamie and Winnebago (m)",,"projected",4499,,4152,7486,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Defined as separate zones for each county these having identical parameter values: see info source. Working units are feet - see CRS code 8206.","Wisconsin State Cartographer’s Office.","EPSG","06/06/17 00:00:00","2017.026",1,0
8206,"NAD83(HARN) / WISCRS Calumet, Fond du Lac, Outagamie and Winnebago (ftUS)",,"projected",4497,,4152,7487,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Defined as separate zones for each county these having identical parameter values: see info source. Defined in meters - see CRS code 8205.","Wisconsin State Cartographer’s Office.","EPSG","06/06/17 00:00:00","2017.026",1,0
8207,"NAD83(HARN) / WISCRS Burnett (m)",,"projected",4499,,4152,7382,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Working units are feet - see CRS code 8208.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8208,"NAD83(HARN) / WISCRS Burnett (ftUS)",,"projected",4497,,4152,7383,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Defined in meters - see CRS code 8207.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8209,"NAD83(HARN) / WISCRS Buffalo (m)",,"projected",4499,,4152,7430,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Working units are feet - see CRS code 8210.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8210,"NAD83(HARN) / WISCRS Buffalo (ftUS)",,"projected",4497,,4152,7431,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Defined in meters - see CRS code 8209.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8212,"NAD83(HARN) / WISCRS Brown (m)",,"projected",4499,,4152,7428,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Working units are feet - see CRS code 8213.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8213,"NAD83(HARN) / WISCRS Brown (ftUS)",,"projected",4497,,4152,7429,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Defined in meters - see CRS code 8212.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8214,"NAD83(HARN) / WISCRS Bayfield (m)",,"projected",4499,,4152,7380,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Working units are feet - see CRS code 8216.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8216,"NAD83(HARN) / WISCRS Bayfield (ftUS)",,"projected",4497,,4152,7381,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Defined in meters - see CRS code 8214.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8218,"NAD83(HARN) / WISCRS Barron (m)",,"projected",4499,,4152,7426,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Working units are feet - see CRS code 8220.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8220,"NAD83(HARN) / WISCRS Barron (ftUS)",,"projected",4497,,4152,7427,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Defined in meters - see CRS code 8218.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8222,"NAD83(HARN) / WISCRS Ashland (m)",,"projected",4499,,4152,7378,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Working units are feet - see CRS code 8224.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8224,"NAD83(HARN) / WISCRS Ashland (ftUS)",,"projected",4497,,4152,7379,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Defined in meters - see CRS code 8222.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8225,"NAD83(HARN) / WISCRS Adams and Juneau (m)",,"projected",4499,,4152,7484,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Defined as separate zones for each county these having identical parameter values: see info source. Working units are feet - see CRS code 8226.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8226,"NAD83(HARN) / WISCRS Adams and Juneau (ftUS)",,"projected",4497,,4152,7485,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Defined as separate zones for each county these having identical parameter values: see info source. Defined in meters - see CRS code 8225.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
26834,"NAD83(HARN) / West Virginia North (ftUS)",,"projected",4499,,4152,14733,,,,"State law defines use of US survey feet. Federal definition is metric - see code 2857. Replaces NAD83 / SPCS for applications with an accuracy of better than 3ft. Replaced by NAD83(NSRS2007) / SPCS.","U.S. National Geodetic Survey, http://www.ngs.noaa.gov/","EPSG","02/08/08 00:00:00",,1,1
3758,"NAD83(HARN) / Wyoming West (ftUS)",,"projected",4497,,4152,14938,,,,"State law defines system in US survey feet. Federal definition is metric - see code 2865. Replaces NAD83 / SPCS for applications with an accuracy of better than 3 feet. Replaced by NAD83(NSRS2007) / SPCS.","U.S. National Geodetic Survey, http://www.ngs.noaa.gov/","EPSG","07/13/16 00:00:00","2016.004",1,0
5499,"NAD83(HARN) + NAVD88 height",,"compound",,,,,4152,5703,,,"OGP","EPSG","03/29/11 00:00:00","2011.024",1,0
6323,"NAD83(MA11)",,"geocentric",6500,1118,,,,,,"Replaces NAD83(HARN) (GGN93) and NAD83(FBN) in Guam.","U.S. National Geodetic Survey, http://www.ngs.noaa.gov/","EPSG","09/17/19 00:00:00","2013.022 2018.017 2019.035",1,0
6324,"NAD83(MA11)",,"geographic 3D",6423,1118,6323,15592,,,,"Note: this CRS includes longitudes which are POSITIVE EAST. Replaces NAD83(HARN) (GGN93) and NAD83(FBN) in Guam.","U.S. National Geodetic Survey, http://www.ngs.noaa.gov/","EPSG","09/17/19 00:00:00","2013.022 2018.017 2019.035",1,0
6325,"NAD83(MA11)",,"geographic 2D",6422,1118,6324,15593,,,,"Note: this CRS includes longitudes which are POSITIVE EAST. Replaces NAD83(HARN) (GGN93) and NAD83(FBN) in Guam.","OGP. See 3D CRS for original information source.","EPSG","09/17/19 00:00:00","2013.022 2014.034 2018.017 2019.035",1,0
6637,"NAD83(MA11) / Guam Map Grid",,"projected",4499,,6325,4325,,,,"Replaces NAD83(HARN) / Guam Map Grid (CRS code 4414).","Guam Public Law 23-131.","EPSG","08/29/18 00:00:00","2013.023 2017.029 2018.042",1,0
8090,"NAD83(HARN) / WISCRS Florence (m)",,"projected",4499,,4152,7386,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Working units are feet - see CRS code 8091.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8091,"NAD83(HARN) / WISCRS Florence (ftUS)",,"projected",4497,,4152,7387,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Defined in meters - see CRS code 8090.","Wisconsin State Cartographer’s Office.","EPSG","05/27/17 00:00:00","2017.026",1,0
8095,"NAD83(HARN) / WISCRS Wood (m)",,"projected",4499,,4152,7482,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Working units are feet - see CRS code 8096.","Wisconsin State Cartographer’s Office.","EPSG","05/26/17 00:00:00","2017.015",1,0
8096,"NAD83(HARN) / WISCRS Wood (ftUS)",,"projected",4497,,4152,7483,,,,"Part of the Wisconsin Coordinate Reference System (WISCRS). Defined in meters - see CRS code 8095.","Wisconsin State Cartographer’s Office.","EPSG","05/26/17 00:00:00","2017.015",1,0
