EXTENT_CODE,EXTENT_NAME,EXTENT_DESCRIPTION,BBOX_SOUTH_BOUND_LAT,BBOX_WEST_BOUND_LON,BBOX_NORTH_BOUND_LAT,BBOX_EAST_BOUND_LON,ISO_A2_CODE,ISO_A3_CODE,ISO_N_CODE,VERTICAL_EXTENT_MIN,VERTICAL_EXTENT_MAX,VERTICAL_EXTENT_CRS_CODE,TEMPORAL_EXTENT_BEGIN,TEMPORAL_EXTENT_END,REMARKS,INFORMATION_SOURCE,DATA_SOURCE,REVISION_DATE,CHANGE_ID,DEPRECATED
3566,"Slovenia - SE","Slovenia - east of 14°30'E and south of 46°09'N.",4.5420000000000002e+01,1.4550000000000001e+01,4.6219999999999999e+01,1.5730000000000000e+01,,,,,,,,,,"Geodetska uprava Republike Slovenije, http://www.gu.gov.si","EPSG","05/01/14 00:00:00","2011.113 2014.015",0
3567,"Slovenia - southeastern","Slovenia - southeastern.",4.5420000000000002e+01,1.4529999999999999e+01,4.5770000000000003e+01,1.5359999999999999e+01,,,,,,,,,,"Geodetska uprava Republike Slovenije, http://www.gu.gov.si","EPSG","05/01/14 00:00:00","2011.113 2014.015",0
3568,"Slovenia - Dolenjska","Slovenia - Dolenjska (Lower Carniola).",4.5700000000000003e+01,1.4470000000000001e+01,4.6119999999999997e+01,1.5730000000000000e+01,,,,,,,,,,"Geodetska uprava Republike Slovenije, http://www.gu.gov.si","EPSG","05/01/14 00:00:00","2011.113 2014.015",0
3569,"Slovenia - Stajerska","Slovenia - Stajerska (Slovene Styria).",4.6100000000000001e+01,1.4740000000000000e+01,4.6759999999999998e+01,1.6270000000000000e+01,,,,,,,,,,"Geodetska uprava Republike Slovenije, http://www.gu.gov.si","EPSG","05/01/14 00:00:00","2011.113 2014.015",0
3570,"Slovenia - Pomurje","Slovenia - Pomurje (the Mura Region).",4.6469999999999999e+01,1.5960000000000001e+01,4.6880000000000003e+01,1.6609999999999999e+01,,,,,,,,,,"Geodetska uprava Republike Slovenije, http://www.gu.gov.si","EPSG","05/01/14 00:00:00","2011.113 2014.015",0
3571,"Slovenia - Gorenjska and N Primorsko","Slovenia - Gorenjska (Upper Carniola) and northern Primorska.",4.6049999999999997e+01,1.3380000000000001e+01,4.6530000000000001e+01,1.4820000000000000e+01,,,,,,,,,,"Geodetska uprava Republike Slovenije, http://www.gu.gov.si","EPSG","05/01/14 00:00:00","2011.113 2014.015",0
3572,"Slovenia - Primorska and Notranjska onshore","Slovenia - onshore Primorska and Notranjska (Inner Carniola).",4.5439999999999998e+01,1.3470000000000001e+01,4.6079999999999998e+01,1.4580000000000000e+01,,,,,,,,,,"Geodetska uprava Republike Slovenije, http://www.gu.gov.si","EPSG","05/01/14 00:00:00","2011.113 2014.015",0
3573,"Slovenia - central","Slovenia - central.",4.5909999999999997e+01,1.4210000000000001e+01,4.6310000000000002e+01,1.5279999999999999e+01,,,,,,,,,,"Geodetska uprava Republike Slovenije, http://www.gu.gov.si","EPSG","05/01/14 00:00:00","2011.113 2014.015",0
3645,"Sao Tome and Principe - onshore - Sao Tome","Sao Tome and Principe - onshore - Sao Tome.",-4.0000000000000001e-02,6.4100000000000001e+00,4.6000000000000002e-01,6.8200000000000003e+00,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2009.098 2012.049 2014.013",0
3646,"Sao Tome and Principe - onshore - Principe","Sao Tome and Principe - onshore - Principe.",1.4800000000000000e+00,7.2699999999999996e+00,1.7600000000000000e+00,7.5199999999999996e+00,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2009.098 2012.049 2014.013",0
3968,"Saudi Arabia - onshore Gulf coast","Saudi Arabia - onshore Arabian Gulf coastal area.",2.4629999999999999e+01,4.7950000000000003e+01,2.8570000000000000e+01,5.0810000000000002e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2012.004 2012.057 2014.012",0
4183,"Seychelles - Seychelles Bank","Seychelles - Mahe, Silhouette, North, Aride Island, Praslin, La Digue and Frigate islands including adjacent smaller granitic islands on the Seychelles Bank, Bird Island and Denis Island.",-4.8600000000000003e+00,5.5149999999999999e+01,-3.6600000000000001e+00,5.6009999999999998e+01,,,,,,,,,,"OGP","EPSG","07/30/14 00:00:00","2014.037",0
4524,"Saudi Arabia - west of 36°E","Saudi Arabia - onshore and offshore - west of 36°E.",2.4920000000000002e+01,3.4439999999999998e+01,2.9379999999999999e+01,3.6009999999999998e+01,,,,,,,,,,"IOGP","EPSG","08/11/18 00:00:00","2018.045",0
4526,"Saudi Arabia - 36°E to 42°E","Saudi Arabia - onshore and offshore - between 36°E and 42°E.",1.6289999999999999e+01,3.6000000000000000e+01,3.2159999999999997e+01,4.2000000000000000e+01,,,,,,,,,,"IOGP","EPSG","08/11/18 00:00:00","2018.045",0
4527,"Saudi Arabia - 42°E to 48°E","Saudi Arabia - onshore and offshore - between of 42°E and 48°E.",1.6350000000000001e+01,4.1990000000000002e+01,3.1149999999999999e+01,4.8000000000000000e+01,,,,,,,,,,"IOGP","EPSG","03/30/20 00:00:00","2018.045 2020.014",0
4528,"Saudi Arabia - 48°E to 54°E","Saudi Arabia - onshore and offshore - between 48°E and 54°E.",1.7940000000000001e+01,4.7990000000000002e+01,2.8940000000000001e+01,5.4009999999999998e+01,,,,,,,,,,"IOGP","EPSG","03/30/20 00:00:00","2018.045 2020.014",0
4543,"Serbia","Serbia including Vojvodina.",4.2232494354247997e+01,1.8817020416260000e+01,4.6181110382080000e+01,2.3004997253418001e+01,,,0,,,,,,,"IOGP","EPSG","11/17/20 00:00:00","2019.042 2020.101",0
1213,"Solomon Islands - onshore main islands","Solomon Islands - onshore southern Solomon Islands, primarily Guadalcanal, Malaita, San Cristobel, Santa Isobel, Choiseul, Makira-Ulawa.",-1.0900000000000000e+01,1.5562000000000000e+02,-6.5499999999999998e+00,1.6244000000000000e+02,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2002.341 2005.890 2012.025 2012.058 2014.024",0
1214,"Somalia","Somalia - onshore and offshore.",-3.6099999999999999e+00,4.0979999999999997e+01,1.3500000000000000e+01,5.4430000000000000e+01,"SO","SOM",706,,,,,,,"ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso","EPSG","05/01/14 00:00:00","2002.341 2005.890 2012.049 2014.024",0
1215,"South Africa","South Africa - onshore and offshore, including Marion Island, and Prince Edward Island.",-5.0320000000000000e+01,1.3330000000000000e+01,-2.2129999999999999e+01,4.2850000000000001e+01,"ZA","ZAF",710,,,,,,,"ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso","EPSG","05/01/14 00:00:00","2002.341 2005.890 2012.049 2014.024",0
1216,"South Georgia and the South Sandwich Islands","South Georgia and the South Sandwich Islands - onshore and offshore.",-6.2789999999999999e+01,-4.8060000000000002e+01,-5.0149999999999999e+01,-1.9840000000000000e+01,"GS","SGS",239,,,,,,,"ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso","EPSG","05/01/14 00:00:00","2002.341 2005.890 2012.023 2014.024",0
1217,"Spain","Spain - mainland, Balearic Islands, Canary Islands, Ceuta and Melila - onshore and offshore.",2.4600000000000001e+01,-2.1930000000000000e+01,4.6259999999999998e+01,6.2999999999999998e+00,"ES","ESP",724,,,,,,,"ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso","EPSG","07/24/20 00:00:00","2002.341 2005.890 2011.113 2014.024 2020.068",0
1303,"South America - Tierra del Fuego","Chile - Tierra del Fuego, onshore; Argentina - Tierra del Fuego, onshore and offshore Atlantic west of 66°W.",-5.5960000000000001e+01,-7.4829999999999998e+01,-5.1649999999999999e+01,-6.3729999999999997e+01,,,,,,,,,,"OGP","EPSG","01/16/20 00:00:00","2011.037 2014.024 2014.082 2018.007 2019.086",0
1341,"South America by country","South America - Argentina, Brazil, Bolivia, Chile, Colombia, Ecuador, French Guiana, Guyana, Paraguay, Peru, Suriname, Uruguay, Venezuela.",-5.6149999999999999e+01,-8.2000000000000000e+01,1.3000000000000000e+01,-3.4000000000000000e+01,,,,,,,,,,"OGP","EPSG","10/19/00 00:00:00","2011.021",1
1348,"South America - PSAD56 by country","Aruba - onshore; Bolivia; Bonaire - onshore; Brazil - offshore - Amazon Cone shelf; Chile - onshore north of 43°30'S; Curacao - onshore; Ecuador - mainland onshore; Guyana - onshore; Peru - onshore; Venezuela - onshore.",-4.3500000000000000e+01,-8.1409999999999997e+01,1.2680000000000000e+01,-4.7990000000000002e+01,,,,,,,,,,"OGP","EPSG","11/21/14 00:00:00","2005.144 2006.480 2010.097 2011.037 2012.044 2014.024 2014.082 2014.083",0
1358,"South America - SAD69 by country","Brazil - onshore and offshore. In rest of South America - onshore north of approximately 45°S and Tierra del Fuego.",-5.5960000000000001e+01,-9.1719999999999999e+01,1.2520000000000000e+01,-2.5280000000000001e+01,,,,,,,,,,"OGP","EPSG","04/20/18 00:00:00","2008.045 2010.097 2011.037 2011.053 2012.070 2014.024 2014.082 2014.083 2018.007",0
1455,"South Africa - west of 18°E","South Africa - onshore west of 18°E.",-3.3100000000000001e+01,1.6449999999999999e+01,-2.8030000000000001e+01,1.8000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2012.049 2014.023",0
1456,"South Africa - 18°E to 20°E","South Africa - onshore between 18°E and 20°E.",-3.4880000000000003e+01,1.7989999999999998e+01,-2.8379999999999999e+01,2.0000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2012.049 2014.023",0
1457,"South Africa - 20°E to 22°E","South Africa - onshore between 20°E and 22°E.",-3.4880000000000003e+01,1.9989999999999998e+01,-2.4760000000000002e+01,2.2010000000000002e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2012.049 2014.023",0
1458,"South Africa - 22°E to 24°E","South Africa - onshore between 22°E and 24°E.",-3.4259999999999998e+01,2.2000000000000000e+01,-2.5260000000000002e+01,2.4010000000000002e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2012.049 2014.023",0
1459,"South Africa - 24°E to 26°E","South Africa - onshore between 24°E and 26°E.",-3.4259999999999998e+01,2.4000000000000000e+01,-2.4710000000000001e+01,2.6010000000000002e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2008.054 2012.035 2012.049 2014.023",0
1460,"South Africa - 26°E to 28°E","Lesotho - west of 28°E. South Africa - onshore between 26°E and 28°E.",-3.3829999999999998e+01,2.6000000000000000e+01,-2.2920000000000002e+01,2.8000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2008.054 2012.035 2012.049 2014.023",0
1461,"South Africa - 28°E to 30°E","Lesotho - east of 28°E. South Africa - onshore between 28°E and 30°E.",-3.3030000000000001e+01,2.7989999999999998e+01,-2.2129999999999999e+01,3.0000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2012.035 2012.049 2014.023",0
1462,"South Africa - 30°E to 32°E","South Africa - onshore between 30°E and 32°E. Eswatini (Swaziland).",-3.1379999999999999e+01,2.9989999999999998e+01,-2.2219999999999999e+01,3.2020000000000003e+01,,,,,,,,,,"OGP","EPSG","01/14/19 00:00:00","2008.045 2012.049 2014.023 2018.060",0
1463,"South Africa - east of 32°E","South Africa - east of 32°E.",-2.8940000000000001e+01,3.1949999999999999e+01,-2.6800000000000001e+01,3.2950000000000003e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2012.049 2014.023",0
1554,"Somalia - 42°E to 48°E, N hemisphere onshore","Somalia - onshore north of equator and between 42°E and 48°E.",0.0000000000000000e+00,4.2000000000000000e+01,1.1520000000000000e+01,4.8000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2012.001 2012.042 2014.023",0
1555,"Somalia - onshore east of 48°E","Somalia - onshore east of 48°E.",4.4400000000000004e+00,4.8000000000000000e+01,1.2029999999999999e+01,5.1469999999999999e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2008.045 2012.001 2012.049 2014.023",0
3448,"South America - SIRGAS 1995 by country","South America - onshore and offshore. Ecuador (mainland and Galapagos) - onshore and offshore.",-5.9869999999999997e+01,-1.1320999999999999e+02,1.6750000000000000e+01,-2.6000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2010.097 2011.037 2014.015",0
3529,"South Georgia - onshore","South Georgia and the South Sandwich Islands - South Georgia onshore.",-5.4950000000000003e+01,-3.8079999999999998e+01,-5.3930000000000000e+01,-3.5740000000000002e+01,,,,,,,,,"Covers the administrative area of South Georgia within the British Overseas Territory of South Georgia and the South Sandwich Islands.","British Antarctic Survey.","EPSG","05/01/14 00:00:00","2012.023 2014.015",0
3564,"Slovenia - west of 14°30'E onshore","Slovenia - onshore west of 14°30'E.",4.5439999999999998e+01,1.3380000000000001e+01,4.6530000000000001e+01,1.4580000000000000e+01,,,,,,,,,,"Geodetska uprava Republike Slovenije, http://www.gu.gov.si","EPSG","05/01/14 00:00:00","2011.113 2014.015",0
3630,"Spain - Canary Islands - east of 18°W","Spain - Canary Islands - east of 18°W, onshore and offshore.",2.5250000000000000e+01,-1.8000000000000000e+01,3.2759999999999998e+01,-1.1750000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2009.033 2011.035 2011.113 2014.013",0
3638,"South America - 84°W to 78°W, S hemisphere and SIRGAS95 by country","Ecuador (mainland whole country including areas in northern hemisphere and east of 78°W), onshore and offshore. In remainder of South America, between 84°W and 78°W, southern hemisphere, onshore and offshore.",-5.6450000000000003e+01,-8.4000000000000000e+01,1.4500000000000000e+00,-7.5209999999999994e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2009.016 2010.097 2011.037 2014.013",0
3830,"South America - 84°W to 78°W, N hemisphere and SAD69 by country","South America between 84°W and 78°W, northern hemisphere, onshore.",0.0000000000000000e+00,-8.0180000000000007e+01,2.7000000000000002e+00,-7.8000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/09/11 00:00:00","2010.097 2011.037",0
3831,"South America - 84°W to 78°W, S hemisphere and SAD69 by country","South America between 84°W and 78°W, southern hemisphere, onshore.",-1.0529999999999999e+01,-8.1409999999999997e+01,0.0000000000000000e+00,-7.8000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2010.097 2011.037 2014.012",0
3832,"South America - 78°W to 72°W, N hemisphere and SAD69 by country","South America between 78°W and 72°W, northern hemisphere, onshore.",0.0000000000000000e+00,-7.8000000000000000e+01,1.2310000000000000e+01,-7.2000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/09/11 00:00:00","2010.097 2011.037",0
3833,"South America - 78°W to 72°W, S hemisphere and SAD69 by country","Brazil - west of 72°W. In rest of South America between 78°W and 72°W, southern hemisphere onshore north of 45°S.",-4.5000000000000000e+01,-7.8000000000000000e+01,0.0000000000000000e+00,-7.1989999999999995e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2010.097 2012.070 2014.012",0
3834,"South America - 72°W to 66°W, N hemisphere onshore","South America between 72°W and 66°W, northern hemisphere, onshore, but excluding the area between approximately 0°N, 70°W to 2°N, 70°W to 2°N, 66°W.",0.0000000000000000e+00,-7.2000000000000000e+01,1.2520000000000000e+01,-6.6000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2010.097 2011.037 2014.012",0
3835,"South America - 72°W to 66°W, S hemisphere onshore","Brazil - between 72°W and 66°W, northern and southern hemispheres. In rest of South America between 72°W and 66°W, southern hemisphere onshore north of 45°S.",-4.5000000000000000e+01,-7.2000000000000000e+01,2.1499999999999999e+00,-6.5989999999999995e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2010.097 2012.070 2014.012",0
3839,"South America - 66°W to 60°W, N hemisphere and SAD69 by country","South America between 66°W and 60°W, northern hemisphere, onshore, but excluding most of the area south of 4°N.",6.4000000000000001e-01,-6.6000000000000000e+01,1.1230000000000000e+01,-5.9990000000000002e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2010.097 2011.037 2014.012",0
3840,"South America - 66°W to 60°W, S hemisphere and SAD69 by country","Brazil - between 66°W and 60°W, northern and southern hemispheres. In rest of South America between 66°W and 60°W, southern hemisphere onshore.",-4.5000000000000000e+01,-6.6000000000000000e+01,5.2800000000000002e+00,-5.9990000000000002e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2010.097 2011.037 2012.070 2014.012",0
3841,"South America - 60°W to 54°W, N hemisphere and SAD69 by country","South America between 60°W and 54°W, northern hemisphere onshore, but excluding most of the area south of approximately 2°N.",1.1799999999999999e+00,-6.0000000000000000e+01,8.5999999999999996e+00,-5.4000000000000000e+01,,,,,,,,,,"OGP","EPSG","05/01/14 00:00:00","2010.097 2011.037 2014.012",0
3942,"South Sudan","South Sudan.",3.4900000000000002e+00,2.4140000000000001e+01,1.2220000000000001e+01,3.5939999999999998e+01,"SS","SSD",728,,,,,,,"ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso","EPSG","05/01/14 00:00:00","2012.001 2012.049 2014.012",0
4010,"Solomon Islands","Solomon Islands - onshore and offshore.",-1.6129999999999999e+01,1.5458000000000001e+02,-4.1399999999999997e+00,1.7358000000000001e+02,"SB","SLB",90,,,,,,,"ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso","EPSG","12/15/16 00:00:00","2012.025 2012.048 2014.009 2016.054",0
4016,"South America - onshore north of 45°S","South America - onshore north of 45°S excluding Amazonia.",-4.5000000000000000e+01,-8.1404005050658995e+01,1.2513334274291999e+01,-3.4743459701538001e+01,,,0,,,,,,,"OGP","EPSG","01/13/21 00:00:00","2012.070 2012.044 2014.009 2020.125",0
4567,"South Africa - mainland - onshore and offshore","South Africa - mainland - onshore and offshore.",-3.8170000000000002e+01,1.3330000000000000e+01,-2.2129999999999999e+01,3.6539999999999999e+01,,,,,,,,,,"IOGP","EPSG","09/06/19 00:00:00","2019.058",0
4568,"South Africa - Prince Edward islands - onshore and offshore","South Africa - Marion Island and Prince Edward Island - onshore and offshore.",-5.0320000000000000e+01,3.2710000000000001e+01,-4.3259999999999998e+01,4.2850000000000001e+01,,,,,,,,,,"IOGP","EPSG","09/06/19 00:00:00","2019.058",0
4592,"Spain - Canary Islands - Fuerteventura","Spain - Canary Islands - Fuerteventura onshore.",2.7989999999999998e+01,-1.4580000000000000e+01,2.8809999999999999e+01,-1.3750000000000000e+01,,,,,,,,,,"IOGP","EPSG","06/30/20 00:00:00","2020.056",0
4597,"Spain - Canary Islands - El Hierro","Spain - Canary Islands - El Hierro onshore.",2.7579999999999998e+01,-1.8219999999999999e+01,2.7899999999999999e+01,-1.7829999999999998e+01,,,,,,,,,,"IOGP","EPSG","06/30/20 00:00:00","2020.056",0
4599,"Spain - Canary Islands - El Hierro west of 18°W","Spain - Canary Islands - El Hierro onshore west of 18°W.",2.7590000000000000e+01,-1.8219999999999999e+01,2.7879999999999999e+01,-1.8000000000000000e+01,,,,,,,,,,"IOGP","EPSG","06/30/20 00:00:00","2020.056",0
4602,"Spain - Balearic Islands - Mallorca","Spain - Balearic Islands - Mallorca onshore.",3.9070000000000000e+01,2.2300000000000000e+00,4.0020000000000003e+01,3.5499999999999998e+00,,,,,,,,,,"IOGP","EPSG","06/30/20 00:00:00","2020.056",0
4603,"Spain - Balearic Islands - Menorca","Spain - Balearic Islands - Menorca onshore.",3.9750000000000000e+01,3.7300000000000000e+00,4.0149999999999999e+01,4.3899999999999997e+00,,,,,,,,,,"IOGP","EPSG","06/30/20 00:00:00","2020.056",0
4604,"Spain - Balearic Islands - Ibiza and Formentera","Spain - Balearic Islands - Ibiza and Formentera - onshore.",3.8590000000000003e+01,1.1200000000000001e+00,3.9170000000000002e+01,1.6799999999999999e+00,,,,,,,,,,"IOGP","EPSG","06/30/20 00:00:00","2020.056",0
1200,"St Kitts and Nevis","St Kitts and Nevis - onshore and offshore.",1.6340000000000000e+01,-6.3630000000000003e+01,1.7670000000000002e+01,-6.2200000000000003e+01,"KN","KNA",659,,,,,,,"ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso","EPSG","05/01/14 00:00:00","2002.341 2005.890 2011.068 2014.024",0
1201,"St Lucia","St Lucia - onshore and offshore.",1.3230000000000000e+01,-6.2500000000000000e+01,1.4279999999999999e+01,-5.9990000000000002e+01,"LC","LCA",662,,,,,,,"ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso","EPSG","05/01/14 00:00:00","2002.341 2005.890 2008.070 2011.068 2014.024",0
1202,"St Vincent and the Grenadines","St Vincent and the northern Grenadine Islands - onshore and offshore.",1.2029999999999999e+01,-6.3380000000000003e+01,1.4090000000000000e+01,-6.0280000000000001e+01,"VC","VCT",670,,,,,,,"ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso","EPSG","05/01/14 00:00:00","2002.341 2005.890 2008.070 2011.068 2014.024",0
1218,"Sri Lanka","Sri Lanka - onshore and offshore.",2.5800000000000001e+00,7.7019999999999996e+01,1.1449999999999999e+01,8.5239999999999995e+01,"LK","LKA",144,,,,,,,"ISO 3166 Maintenance Agency.  ftp://ftp.fu-berlin.de/pub/doc/iso","EPSG","05/01/14 00:00:00","2002.341 2005.890 2012.040 2014.024",0
